id,name_ch,match_title_zh,match_url,similarity,true_match
321,步步追步步隨,,,0.0,
9,快樂快樂我們敬拜,,,0.0,
317,無論何處我要跟隨,,,0.0,
316,跟隨主耶穌,,,0.0,
315,跟從我,我聽我的救主吩咐,https://www.hymnal.net/zh/hymn/ch/707,0.0,
10,主手所造萬象生靈,,,0.0,
311,都歸耶穌,不再定罪何等希奇,https://www.hymnal.net/zh/hymn/ch/236,0.0,
310,主你得勝,,,0.0,
309,一切獻於祭壇,,,0.0,
308,獻己與主,,,0.0,
304,奉獻與你,,,0.0,
7,偉大的神,,,0.0,
267,我直跑,,,0.0,
77,永久磐石,安穩在基督手臂,https://www.hymnal.net/zh/hymn/ch/501,0.0,
232,神與我的愛,,,0.0,
235,呼出與吸入,,,0.0,
30,我們聽見慈愛之聲,,,0.0,
248,我今舉手向你請,求你賜下焚燒靈,https://www.hymnal.net/zh/hymn/ch/208,0.0,
244,求主用血洗我清潔,,,0.0,
250,將器皿多多騰出,,,0.0,
237,蒙聖靈的安慰,,,0.0,
243,聖靈的愛從天傾瀉,,,0.0,
251,主我曾否叫聖靈憂愁,,,0.0,
252,我神求你用聖靈再充滿我,,,0.0,
29,穩踏磐石,,,0.0,
242,求溢我杯,,,0.0,
236,聖靈顯現在我衷,,,0.0,
230,主阿我深愛你,,,0.0,
247,有靈發出祂光芒,,,0.0,
258,你被父神右手高舉,,,0.0,
241,給我穿上能力,主我來就你自由的,https://www.hymnal.net/zh/hymn/ch/223,0.0,
259,進來我主,,,0.0,
22,我要唱耶和華的大慈愛,,,0.0,
20,真神之愛,,,0.0,
262,願更與神親密同行,,,0.0,
263,主的妙愛,,,0.0,
264,我帶我罪就你,,,0.0,
240,能力從上傾,,,0.0,
239,井阿請你湧上水來,,,0.0,
19,世上罪人為何徬徨,,,0.0,
228,我愛他因祂已先愛我,,,0.0,
266,主是我否,,,0.0,
238,保惠師已經來,應當將此消息,https://www.hymnal.net/zh/hymn/ch/197,0.0,
229,怎能叫我不愛主,,,0.0,
246,有福的安靜,,,0.0,
